model;type;price;km;location;year;link
Audi A4;2,0 TFSi 180 Avant quattro;209900;127.000;Solrød Strand;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-180-avant-quattro/1020567
Audi A4;1,8 TFSi 120 Avant;269900;24.000;Taastrup;2015;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-120-avant/1204834
Audi A6;Avant 2,0 130HK Stc;19900;265.000;Maribo;2004;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-130hk-stc/1225255
Audi A5;1,8 TFSi 170 Sportback;199700;117.000;Viborg;2012;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback/1246902
Audi A3;1,4 TFSI 125HK 5d;186500;71.000;Søndersø;2012;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-125hk-5d/1247494
Audi A5;Sportback 1,8 TFSI 170HK 5d 6g;268900;47.000;Ribe;2013;https://www.biltorvet.dk/bil/audi/a5/sportback-1-8-tfsi-170hk-5d-6g/1282761
Audi A1;Sportback 1,0 TFSI Sport 95HK 5d;179900;20.150;Vordingborg;2018;https://www.biltorvet.dk/bil/audi/a1/sportback-1-0-tfsi-sport-95hk-5d/1340047
Audi A3;1,4 TFSI Attraction 125HK 6g;198900;75.000;Skærbæk;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-attraction-125hk-6g/1362293
Audi A3;Sportback 1,0 TFSI 116HK Stc 6g;229900;17.000;Løgumkloster;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-stc-6g/1371711
Audi A3;1,4 TFSi 150 Sport Sportback;249900;29.000;Taastrup;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-sport-sportback/1393354
Audi A5;1,8 TFSI 177HK Cabr. 6g;394800;28.000;Ribe;2017;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-177hk-cabr--6g/1413273
Audi TT;1,8 T 180HK 2d;109900;185.000;Ballerup;1999;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180hk-2d/1472669
Audi Q3;2,0 TFSI Quattro 170HK 5d 6g;207500;108.000;Tørring;2012;https://www.biltorvet.dk/bil/audi/q3/2-0-tfsi-quattro-170hk-5d-6g/1477518
Audi A3;1,4 TFSi 122 Ambition;109800;225.000;Fårevejle;2013;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-122-ambition/1478210
Audi A4;Avant 1,8 TFSI 170HK Stc 6g;189900;115.000;Odense;2015;https://www.biltorvet.dk/bil/audi/a4/avant-1-8-tfsi-170hk-stc-6g/1486223
Audi A1;1,4 TFSi 122 Attraction;110000;108.000;Rude;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-attraction/1503228
Audi A3;1,8 TFSI Ambiente 160HK 3d 6g;89900;97.000;Randers;2009;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-ambiente-160hk-3d-6g/1505894
Audi A4;2,0 TFSI aut. 200HK Cabr.;169900;165.000;Tjele;2007;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-aut--200hk-cabr/1507069
Audi A4;1,4 TFSi 150 Avant;279900;34.000;Hørsholm;2016;https://www.biltorvet.dk/bil/audi/a4/1-4-tfsi-150-avant/1510490
Audi A5;2,0 TFSi 180 Cabriolet Multitr.;219980;147.000;Næstved;2009;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-180-cabriolet-multitr/1530489
Audi A3;1,4 TFSI Sport 116HK Cabr. 6g;284900;60.000;Skærbæk;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-sport-116hk-cabr--6g/1530575
Audi A4;Avant 1,8 TFSI 119HK Stc 6g;79900;191.000;Hjørring;2009;https://www.biltorvet.dk/bil/audi/a4/avant-1-8-tfsi-119hk-stc-6g/1532895
Audi A5;2,0 TFSi 180 Sportback;189800;102.000;Birkerød;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-180-sportback/1578919
Audi A6;2,4 V6 Quattro 177HK 6g;89900;205.000;Ballerup;2007;https://www.biltorvet.dk/bil/audi/a6/2-4-v6-quattro-177hk-6g/1597263
Audi SQ5;3,0 TFSi quattro Tiptr.;839900;62.000;Varde;2018;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1606502
Audi Coupé;2,0 E;119900;74.000;Them;1986;https://www.biltorvet.dk/bil/audi/coupe/2-0-e/1613104
Audi SQ5;3,0 TFSi quattro Tiptr.;350000;40.000;Albertslund;2017;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1614930
Audi SQ5;3,0 TFSi quattro Tiptr.;799500;58.000;Slagelse;2018;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1616613
Audi A3;1,0 TFSi 116 Sportback;214880;56.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1632387
Audi A3;1,4 TFSi 150 Sport Sportback;234700;32.000;Kolding;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-sport-sportback/1632805
Audi A5;2,0 TFSi 180 Sportback;132000;118.000;Lejre;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-180-sportback/1635542
Audi TT;1,8 T 180 Coupé;69900;280.000;Lunderskov;1998;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180-coupe/1641181
Audi Q3;1,4 TFSi 150 Sport Limited;289900;57.000;Greve;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-sport-limited/1643979
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;202500;34.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1645481
Audi A3;1,4 TFSi 150 Sport Sportback;229900;64.000;Kolding;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-sport-sportback/1648778
Audi A5;1,8 TFSi 170 Sportback;204980;156.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback/1655301
Audi A4;2,0 TFSi 190 Sport Avant;314900;33.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant/1658100
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;2132;34.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1666899
Audi 100;2,8 E Avant quattro;34900;222.000;Holmegaard;1992;https://www.biltorvet.dk/bil/audi/100/2-8-e-avant-quattro/1669696
Audi A3;1,8 TFSi Attraction Sportback;169900;72.000;Vester Skerninge;2013;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-attraction-sportback/1676163
Audi RS 4;4,2 quattro;399900;177.000;Agerskov;2006;https://www.biltorvet.dk/bil/audi/rs-4/4-2-quattro/1678018
Audi A4;2,0 TFSI 180HK 6g;82900;221.000;Randers;2009;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-180hk-6g/1679406
Audi S5;3,0 TFSi Sportback quattro Tiptr.;695000;116.000;Odense;2018;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-sportback-quattro-tiptr/1681050
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;206995;46.975;Hirtshals;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1687754
Audi A1;1,2 TFSi 86 Ambition;99900;115.000;Kongens Lyngby;2012;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86-ambition/1689384
Audi S5;3,0 TFSi Sportback quattro Tiptr.;280000;60.000;Albertslund;2017;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-sportback-quattro-tiptr/1689858
Audi A5;1,8 TFSi 170 Sportback Multitr.;219900;132.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback-multitr/1690543
Audi S6;5,2 FSi quattro Tiptr.;239900;117.000;Silkeborg;2006;https://www.biltorvet.dk/bil/audi/s6/5-2-fsi-quattro-tiptr/1691049
Audi A5;1,8 TFSi 170 Sportback;144700;172.000;Vodskov;2013;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback/1692081
Audi A6;2,8 FSi Avant Multitr.;219900;170.000;Blommenslyst;2012;https://www.biltorvet.dk/bil/audi/a6/2-8-fsi-avant-multitr/1696687
Audi A5;2,0 TFSi 190 Sport Sportback;299900;100.000;Brøndby;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-sportback/1699490
Audi A5;1,8 TFSi 170 Sportback;174900;128.000;Sulsted;2012;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback/1699629
Audi A8;3,0 TFSi quattro Tiptr. lang;369900;115.000;Grindsted;2011;https://www.biltorvet.dk/bil/audi/a8/3-0-tfsi-quattro-tiptr--lang/1700618
Audi Q7;3,0 TFSi quattro Tiptr.;389800;117.000;Grindsted;2014;https://www.biltorvet.dk/bil/audi/q7/3-0-tfsi-quattro-tiptr/1700639
Audi A4;Avant 2,0 TFSI 190HK Stc 6g;292500;45.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-190hk-stc-6g/1701136
Audi A4;Avant 2,0 TFSI 190HK Stc 6g;2837;45.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-190hk-stc-6g/1701137
Audi A4;2,0 TFSI 190HK 6g;292500;29.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190hk-6g/1703212
Audi A4;2,0 TFSI 190HK 6g;2837;29.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190hk-6g/1703213
Audi A4;1,6 S-line;49900;211.000;Vemmelev;2007;https://www.biltorvet.dk/bil/audi/a4/1-6-s-line/1704840
Audi A3;1,0 TFSI 116HK 6g;215000;32.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116hk-6g/1705394
Audi A3;1,0 TFSI 116HK 6g;2132;32.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116hk-6g/1705396
Audi A3;1,8 TFSi Ambition Sportback;59400;197.000;Vojens;2007;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-ambition-sportback/1707097
Audi A6;Avant 2,0 TFSI 170HK Stc 6g;69880;222.000;Aalborg;2007;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tfsi-170hk-stc-6g/1708941
Audi A1;1,4 TFSi 122 Ambition;99900;128.000;Aalborg;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-ambition/1709744
Audi A3;1,8 T Ambition aut.;49900;139.000;Grindsted;2001;https://www.biltorvet.dk/bil/audi/a3/1-8-t-ambition-aut/1713653
Audi A1;Sportback 1,2 TFSI Attraction 86HK 5d;139900;64.000;Hedensted;2014;https://www.biltorvet.dk/bil/audi/a1/sportback-1-2-tfsi-attraction-86hk-5d/1717281
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;232500;26.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1717285
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;2308;26.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1717343
Audi A4;Avant 2,0 130HK Stc;79800;143.000;Svendborg;2008;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-130hk-stc/1718561
Audi A1;1,2 TFSi 86 Attraction;99800;87.000;Næstved;2011;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86-attraction/1718970
Audi A4;Avant 2,0 TFSI 190HK Stc 6g;275000;59.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-190hk-stc-6g/1719481
Audi A4;Avant 2,0 TFSI 190HK Stc 6g;2661;59.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-190hk-stc-6g/1719482
Audi A3;1,4 TFSi 125 Attraction Sportback;177500;62.000;Slagelse;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-125-attraction-sportback/1719755
Audi A3;1,0 TFSi 116 Sportback;189900;70.000;Kongens Lyngby;2017;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1720510
Audi A5;1,8 TFSi 170 Sportback;155000;145.000;Silkeborg;2013;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback/1723538
Audi A5;2,0 TFSi 211 Sportback quattro;169500;131.000;Nykøbing M;2011;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-211-sportback-quattro/1724269
Audi A4;1,8 TFSi 170 Avant;149700;166.000;Gislinge;2012;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-170-avant/1727837
Audi A3;1,4 TFSi Ambition Cabriolet;189900;128.000;Horsens;2012;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-ambition-cabriolet/1729733
Audi A6;2,8 FSi Avant Multitr.;89900;279.000;Fredericia;2009;https://www.biltorvet.dk/bil/audi/a6/2-8-fsi-avant-multitr/1730570
Audi A3;2,0 TFSi Ambition Sportback quattro;89900;178.000;Middelfart;2005;https://www.biltorvet.dk/bil/audi/a3/2-0-tfsi-ambition-sportback-quattro/1731956
Audi TT;1,8 Coupé 180HK 2d;45000;275.000;Tørring;1999;https://www.biltorvet.dk/bil/audi/tt/1-8-coupe-180hk-2d/1732261
Audi A1;1,0 TFSi 95 Ultra Sportback;179900;49.000;Taastrup;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1733292
Audi A3;1,5 TFSI Sport 150HK 6g;235000;42.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-sport-150hk-6g/1735794
Audi A3;1,5 TFSI Sport 150HK 6g;2308;42.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-sport-150hk-6g/1735795
Audi A4;Avant 2,0 TFSI 190HK Stc 6g;295000;49.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-190hk-stc-6g/1735951
Audi A4;Avant 2,0 TFSI 190HK Stc 6g;2837;49.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-190hk-stc-6g/1735952
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;217500;31.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1736131
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;2132;31.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1736132
Audi A3;Sportback 1,6 Ambition 102HK 5d;44000;298.000;Rødding;2007;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-ambition-102hk-5d/1736723
Audi A1;1,0 TFSi 95 Ultra Sportback;164900;62.000;Åbyhøj;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1737691
Audi A4;1,8 TFSi 160 Avant;69400;274.000;Vojens;2009;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-160-avant/1737815
Audi TT;1,8 T 180 Coupé;45000;266.000;Grindsted;1998;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180-coupe/1739855
Audi A5;1,8 TFSi 160 Sportback;139700;156.000;Gislinge;2010;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-160-sportback/1741121
Audi A3;1,4 TFSi 122 Attraction Sportback;134700;182.000;Vodskov;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-122-attraction-sportback/1743197
Audi Q3;1,4 TFSi 150 Ultra;219500;96.000;Hobro;2016;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-ultra/1743992
Audi A4;1,8 TFSi 120 Avant;144800;95.000;Grindsted;2013;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-120-avant/1744109
Audi A3;1,4 TFSi Attraction Sportback;134900;91.000;Engesvang;2011;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-attraction-sportback/1744132
Audi A3;1,4 TFSI 125HK 5d;134900;91.000;Engesvang;2011;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-125hk-5d/1744710
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;217500;36.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1744911
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;2132;36.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1744912
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;217500;39.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1745172
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;2132;39.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1745173
Audi A3;1,0 TFSi 116 Sport Sportback;219880;41.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sport-sportback/1746254
Audi A3;1,0 TFSi 116 Sportback;224880;22.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1746257
Audi A1;1,4 TFSi 125 Sport Sportback;159900;93.000;Herning;2016;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-125-sport-sportback/1746550
Audi A1;1,0 TFSi 95 Ultra Sportback;174900;44.000;Viborg;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1746817
Audi TT;1,8 T 180 Coupé;64800;255.000;Viborg;1998;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180-coupe/1748009
Audi A3;1,8 Ambiente 125HK 5d;24800;332.000;Sønder Omme;2002;https://www.biltorvet.dk/bil/audi/a3/1-8-ambiente-125hk-5d/1748851
Audi A3;2,0 FSi Ambition Sportback;59900;191.000;Nørresundby;2005;https://www.biltorvet.dk/bil/audi/a3/2-0-fsi-ambition-sportback/1749341
Audi A6;2,4 V6 Multitr. 177HK Trinl. Gear;69900;232.000;Tørring;2006;https://www.biltorvet.dk/bil/audi/a6/2-4-v6-multitr--177hk-trinl--gear/1750819
Audi A3;1,4 TFSi Attraction Sportback;60000;168.000;Randers;2008;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-attraction-sportback/1751938
Audi A4;Avant 2,0 130HK Stc;54800;246.000;Randers;2008;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-130hk-stc/1752566
Audi A4;1,8 TFSi 170 Avant;149900;172.000;Them;2012;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-170-avant/1754639
Audi SQ5;3,0 TFSi quattro Tiptr.;398000;13.000;Albertslund;2018;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1755189
Audi A3;1,0 TFSi 116 Sportback;174900;105.000;Vejle;2016;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1755954
Audi A1;1,0 TFSi 95 Ultra Sportback;174999;20.000;Hvidovre;2017;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1756566
Audi A6;2,8 Avant quattro Tiptr.;12900;368.000;Silkeborg;1998;https://www.biltorvet.dk/bil/audi/a6/2-8-avant-quattro-tiptr/1757154
Audi A3;35 TFSi Sport Sportback;244880;24.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-sport-sportback/1759915
Audi A1;1,2 TFSi 86 Attraction;79900;150.000;Nørresundby;2010;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86-attraction/1760841
Audi A5;1,8 TFSi 170 Sportback Multitr.;259800;102.000;Næstved;2016;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback-multitr/1760940
Audi A1;1,2 TFSI 86HK 3d;94900;140.000;Svendborg;2012;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86hk-3d/1760955
Audi SQ5;3,0 TFSi quattro Tiptr.;869900;84.000;Fredericia;2017;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1761365
Audi A3;1,4 TFSi Ambiente Sportback;124900;97.000;Kolding;2012;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-ambiente-sportback/1761898
Audi SQ5;3,0 TFSi quattro Tiptr.;329900;84.000;Fredericia;2017;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1763057
Audi A4 Allroad;2,0 TFSi 211 quattro;239900;156.000;Randers;2012;https://www.biltorvet.dk/bil/audi/a4-allroad/2-0-tfsi-211-quattro/1763273
Audi TT;1,8 T 180 Coupé;89600;190.000;Brovst;2000;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180-coupe/1763496
Audi TT;1,8 T 180 Coupé;29500;190.000;Brovst;2000;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180-coupe/1763497
Audi A4;1,8 TFSi 160 Multitr.;129500;146.000;Svendborg;2011;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-160-multitr/1764949
Audi A1;1,0 TFSi 95 Ultra Sportback;144900;89.000;Silkeborg;2016;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1769113
Audi A1;1,2 TFSi 86 Ambition;74800;185.000;Odense;2011;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86-ambition/1769200
Audi A6;Avant 2,0 130HK Stc;27500;215.000;Hvidovre;2004;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-130hk-stc/1769310
Audi A3;1,0 TFSI 116HK 6g;219900;43.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116hk-6g/1769825
Audi A3;1,0 TFSI 116HK 6g;2132;43.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116hk-6g/1769826
Audi A3;1,0 TFSi 116 Sportback;199900;48.000;Fredericia;2017;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1769962
Audi A6;2,0 TFSI 170HK 6g;74900;135.000;Brøndby;2008;https://www.biltorvet.dk/bil/audi/a6/2-0-tfsi-170hk-6g/1771447
Audi A3;1,4 TFSi 150 Ambition;169400;128.000;Sønderborg;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-ambition/1771941
Audi A1;1,2 TFSI Ambition 86HK 3d;95000;112.000;Gistrup;2012;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-ambition-86hk-3d/1772377
Audi A4;1,8 TFSi 160 Avant;84900;192.000;Silkeborg;2008;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-160-avant/1772438
Audi TT;1,8 T 180 Coupé quattro;67500;265.000;Næstved;2001;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180-coupe-quattro/1773361
Audi A4;1,8 TFSi 120 Avant;149900;150.000;Greve;2013;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-120-avant/1773567
Audi A3;1,4 TFSi Attraction Sportback;69700;133.000;Vodskov;2010;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-attraction-sportback/1773874
Audi A4;Avant 2,0 TFSI 190HK Stc 6g;299900;44.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-190hk-stc-6g/1774702
Audi A4;Avant 2,0 TFSI 190HK Stc 6g;2837;44.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-190hk-stc-6g/1774703
Audi A3;1,0 TFSi 116 Sportback;199800;65.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1775338
Audi A3;1,4 TFSI Ambition 125HK 3d 6g;69900;140.000;Vodskov;2009;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-ambition-125hk-3d-6g/1775361
Audi A1;1,2 TFSi 86 Ambition Sportback;104900;137.000;Herning;2014;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86-ambition-sportback/1775722
Audi A5;1,8 TFSi 170 Sportback Multitr.;189900;185.000;Græsted;2012;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback-multitr/1775983
Audi A5;1,8 TFSi 160 Coupé;166989;90.000;Esbjerg;2010;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-160-coupe/1776117
Audi A5;1,8 TFSi 144 Limited Sportback Multitr.;234900;151.000;Ballerup;2016;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-144-limited-sportback-multitr/1776346
Audi A3;1,4 TFSi Ambition Sportback;89900;-;Herning;2012;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-ambition-sportback/1778024
Audi A4;2,0 S-line Avant;39400;290.000;Kruså;2008;https://www.biltorvet.dk/bil/audi/a4/2-0-s-line-avant/1778387
Audi A8;6,0 W12 quattro Tiptr.;249800;289.000;Christiansfeld;2004;https://www.biltorvet.dk/bil/audi/a8/6-0-w12-quattro-tiptr/1778435
Audi TT;1,8 Coupé quattro 225HK 2d;87000;233.000;Lystrup;2001;https://www.biltorvet.dk/bil/audi/tt/1-8-coupe-quattro-225hk-2d/1779685
Audi A3;1,8 TFSi Ambiente Sportback;69900;132.000;Brøndby;2007;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-ambiente-sportback/1779777
Audi S7;4,0 TFSi Sportback quattro S-tr.;649800;134.000;Randers;2013;https://www.biltorvet.dk/bil/audi/s7/4-0-tfsi-sportback-quattro-s-tr/1506358
Audi RS 6;5,0 TFSi Avant quattro Tiptr.;299900;183.000;Varde;2009;https://www.biltorvet.dk/bil/audi/rs-6/5-0-tfsi-avant-quattro-tiptr/1553337
Audi A4;40 TFSi Advanced+ Avant S-tr.;399700;12.000;Kolding;2020;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-advanced--avant-s-tr/1668461
Audi Q3;1,4 TFSi 150 Ultra S-tr.;289900;55.000;Kolding;2017;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-ultra-s-tr/1686083
Audi Q5;2,0 TFSi 211 quattro S-tr.;269900;132.000;Gadstrup;2012;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-211-quattro-s-tr/1718545
Audi A3;1,4 TFSi 140 Ambiente S-tr.;180000;138.000;Gadstrup;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-140-ambiente-s-tr/1730920
Audi Q5;3,2 FSi quattro S-tr.;229800;257.000;Vallensbæk;2010;https://www.biltorvet.dk/bil/audi/q5/3-2-fsi-quattro-s-tr/1751306
Audi RS 6;4,0 TFSi performance Avant quattro;1129800;90.000;Ribe;2016;https://www.biltorvet.dk/bil/audi/rs-6/4-0-tfsi-performance-avant-quattro/1779009
Audi Q5;2,0 TFSi 252 S-line quattro S-tr.;629900;52.000;Hillerød;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-252-s-line-quattro-s-tr/1699030
Audi A5;2,0 TFSi 252 Sport Sportback quattro S-tr.;579900;64.000;Hillerød;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-252-sport-sportback-quattro-s-tr/1765150
Audi A4;40 TFSi Advanced Prestige Tour+ Avant S-tr.;384000;21.000;Fredericia;2020;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-advanced-prestige-tour--avant-s-tr/1770699
