Opel Grandland X 1,5 CDTi 130 Edition+ ;10.000;2020;Østjylland;26,2 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;60.000;2018;Østjylland;12,0 km/l
Audi A6 3,0 TDi 326 Competition Avant quattro Tiptr. ;85.000;2016;Syd- og Sønderjylland;15,6 km/l
Audi A3 35 TFSi Prestige S-tr. ;5.000;2021;Syd- og Vestsjælland;22,9 km/l
Audi A4 40 TDi Advanced+ Avant S-tr. ;8.000;2020;Nordjylland;26,2 km/l
Audi A3 35 TFSi S-line Sportback S-tr. ;5.000;2021;Syd- og Vestsjælland;22,0 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;31.000;2016;Syd- og Sønderjylland;35,1 km/l
Audi A6 2,0 TDi 190 S-line Avant S-tr. ;90.000;2016;Nordjylland;22,2 km/l
Audi Q5 2,0 TDi 150 ;95.000;2014;Østjylland;18,9 km/l
Audi A3 40 TFSi e Prestige Sportback S-tr. ;3.000;2021;København;38,8 km/l
Audi A6 40 TDi Sport Avant S-tr. ;6.000;2021;Nordjylland;24,4 km/l
Audi Q7 3,0 TDi 240 quattro Tiptr. ;187.000;2009;Syd- og Sønderjylland;11,0 km/l
Audi RS4 2,9 TFSi Avant quattro Tiptr. ;38.000;2018;Fyn;12,5 km/l
Audi RS4 4,2 FSi Avant quattro S-tr. ;99.000;2013;Syd- og Sønderjylland;9,3 km/l
Audi A4 45 TDi Prestige+ Avant quat Tiptr ;14.000;2021;Syd- og Sønderjylland;20,8 km/l
Audi A3 40 TFSi e S-line Sportback S-tr. ;14.000;2021;Østjylland;36,5 km/l
Audi A3 35 TFSi Prestige Sportback S-tr. ;6.000;2021;Fyn;22,9 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;41.000;2017;Syd- og Sønderjylland;16,5 km/l
Audi SQ7 4,0 TDi quattro Tiptr. ;120.000;2017;Østjylland;13,9 km/l
Audi A5 40 TFSi Prestige+ Sportback S-tr. ;6.000;2021;København;18,1 km/l
Audi A4 3,0 TDi 272 Sport Avant quattro Tiptr. ;141.000;2017;Syd- og Sønderjylland;19,6 km/l
Audi Q5 2,0 TDi 190 Sport quattro S-tr. ;79.000;2018;Nordjylland;20,0 km/l
Audi Q5 2,0 TDi 190 Sport quattro S-tr. ;79.000;2018;Nordjylland;20,0 km/l
Audi RS6 4,0 TFSi Avant quattro Tiptr. ;69.000;2015;Syd- og Vestsjælland;10,4 km/l
Audi A4 2,0 TDi 150 Avant S-tr. ;138.000;2017;København;24,4 km/l
Audi A5 2,0 TDi 170 Sportback ;280.000;2011;Østjylland;19,6 km/l
Audi A5 2,0 TDi 150 Sportback ;136.000;2014;Østjylland;22,2 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;180.000;2014;Syd- og Sønderjylland;14,7 km/l
Audi A4 2,0 TDi 150 Avant S-tr. ;167.000;2016;Østjylland;24,4 km/l
Audi A4 2,0 TDi 136 ;238.000;2013;Vestjylland;22,2 km/l
Audi TT 2,0 TFSi 230 Roadster quattro S-tr ;89.000;2015;Fyn;14,9 km/l
Audi A7 3,0 TDi 320 Sportback quattro Tiptr. ;82.000;2015;Østjylland;15,9 km/l
Audi A4 40 TDi Prestige+ Avant S-tr. ;14.000;2020;Syd- og Sønderjylland;25,0 km/l
Audi e-tron 50 Advanced Prestige quattro ;12.000;2020;Fyn;-
Audi e-tron 50 Advanced quattro ;8.000;2021;København;-
Audi A3 35 TFSi Prestige Sportback S-tr. ;6.000;2021;Nordjylland;22,9 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;234.000;2014;Syd- og Vestsjælland;14,7 km/l
Audi A4 40 TFSi Advanced+ Avant S-tr. ;6.000;2020;København;18,6 km/l
Audi A4 35 TFSi Advanced S-tr. ;6.000;2020;Nordjylland;20,0 km/l
Audi Q5 2,0 TDi 190 S-line quattro S-tr. ;62.000;2017;Syd- og Sønderjylland;20,4 km/l
Audi A6 40 TDi Sport Avant S-tr. ;8.000;2021;Nordjylland;24,4 km/l
Audi e-tron 50 Advanced Prestige Sportback quattro ;7.000;2021;Syd- og Sønderjylland;-
Audi RS3 2,5 TFSi Sportback quattro S-tr. ;40.000;2018;København;12,0 km/l
Audi SQ5 3,0 TDi 326 Competition quattro Tiptr. ;42.000;2017;Nordjylland;15,2 km/l
Audi SQ5 3,0 TDi 326 Competition quattro Tiptr. ;42.000;2017;Nordjylland;15,2 km/l
Audi A3 35 TDi Sport Limited Sportback S-tr. ;20.000;2020;København;24,4 km/l
Audi e-tron 50 Advanced Prestige quattro ;9.000;2020;Syd- og Sønderjylland;-
Audi e-tron 50 Advanced Prestige quattro ;7.000;2020;Syd- og Sønderjylland;-
Audi A4 40 TDi Prestige+ Avant S-tr. ;8.000;2021;Syd- og Sønderjylland;26,2 km/l
Audi A3 30 TFSi Attitude Sportback ;6.000;2021;Nordjylland;23,9 km/l
Audi A6 2,0 TDi 177 Multitr. ;255.000;2011;Vestjylland;20,0 km/l
Audi Q3 35 TFSi Advanced S-tr. ;6.000;2020;Nordjylland;18,6 km/l
Audi RS3 2,5 TFSi Sportback quattro S-tr. ;34.000;2016;Fyn;12,3 km/l
Audi A3 40 TFSi e Prestige Sportback S-tr. ;16.000;2021;Nordjylland;38,8 km/l
Audi Q5 2,0 TDi 190 quattro S-tr. ;113.000;2018;Syd- og Sønderjylland;20,4 km/l
Audi e-tron 50 Advanced quattro ;11.000;2021;København;-
Audi A4 40 TFSi Advanced+ Avant S-tr. ;6.000;2020;København;19,0 km/l
Audi A3 40 TFSi e Prestige Sportback S-tr. ;6.000;2021;Nordjylland;38,8 km/l
Audi e-tron 50 Advanced Prestige Sportback quattro ;11.000;2021;Syd- og Sønderjylland;-
Audi Q5 2,0 TFSi 252 Sport quattro S-tr. ;11.000;2017;Syd- og Sønderjylland;14,5 km/l
Audi A6 2,0 Avant Limited Edition Multitr. ;357.000;2004;Østjylland;11,9 km/l
Audi A5 40 TDi Advanced Sportback S-tr. ;11.000;2020;Syd- og Sønderjylland;26,2 km/l
Audi Q5 2,0 TDi 190 quattro S-tr. ;41.000;2017;Nordjylland;17,5 km/l
Audi A3 35 TFSi Prestige S-tr. ;6.000;2021;Nordjylland;22,9 km/l
Audi A6 50 TDi Sport Avant quattro Tiptr. ;62.000;2018;København;17,2 km/l
Audi A3 35 TFSi Prestige ;10.000;2021;Syd- og Sønderjylland;22,9 km/l
Audi A3 35 TFSi Prestige S-tr. ;14.000;2021;Syd- og Sønderjylland;22,9 km/l
Audi Q2 30 TFSi Sport ;6.000;2020;København;21,2 km/l
Audi e-tron 50 S-line Sportback quattro ;6.000;2021;Nordjylland;-
Audi A3 35 TDi Prestige Sportback S-tr. ;11.000;2021;Syd- og Sønderjylland;28,9 km/l
Audi A3 35 TDi Prestige Sportback S-tr. ;12.000;2021;Syd- og Sønderjylland;28,9 km/l
Audi A3 35 TFSi Prestige S-tr. ;6.000;2021;København;22,9 km/l
Audi A3 35 TDi Prestige Sportback S-tr. ;12.000;2021;Syd- og Sønderjylland;28,9 km/l
Audi A4 35 TFSi Prestige+ S-tr. ;6.000;2021;Nordjylland;20,0 km/l
Audi A3 35 TFSi Prestige S-tr. ;8.000;2021;Syd- og Sønderjylland;22,9 km/l
Audi Q3 35 TFSi S-tr. ;6.000;2021;København;18,6 km/l
Audi A3 35 TFSi Prestige S-tr. ;9.000;2021;Syd- og Sønderjylland;22,9 km/l
Audi Q3 35 TFSi Prestige Sportback S-tr. ;9.000;2021;Syd- og Sønderjylland;18,6 km/l
Audi A4 35 TDi Advanced S-tr. ;9.000;2020;Nordjylland;28,9 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;24.000;2017;Nordjylland;12,0 km/l
Audi A5 40 TDi Advanced Sportback S-tr. ;13.000;2020;Syd- og Sønderjylland;26,2 km/l
Audi A7 50 TDi Sportback quattro Tiptr. ;16.000;2018;København;17,9 km/l
Audi e-tron 55 S-line Sportback quattro ;12.000;2020;Syd- og Vestsjælland;-
Audi A5 40 TFSi Prestige+ Sportback S-tr. ;6.000;2021;Nordjylland;19,2 km/l
Audi Q5 3,0 TDi 245 S-line quattro S-tr. ;210.000;2013;Vestjylland;15,6 km/l
Audi Q2 35 TFSi Prestige S-tr. ;6.000;2021;Nordjylland;21,6 km/l
Audi Q3 45 TFSi e S-line+ Sportback S-tr. ;6.000;2021;Østjylland;34,7 km/l
Audi e-tron 50 Advanced quattro ;11.000;2021;Nordjylland;-
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;135.000;2017;Syd- og Vestsjælland;16,9 km/l
Audi A3 35 TFSi Prestige S-tr. ;11.000;2021;Syd- og Sønderjylland;22,9 km/l
Audi A6 50 TDi Sport Avant quattro Tiptr. ;20.000;2020;Syd- og Sønderjylland;19,2 km/l
Audi A4 35 TDi Prestige+ Avant S-tr. ;6.000;2021;Nordjylland;28,2 km/l
Audi A5 40 TDi Advanced Sportback S-tr. ;14.000;2020;Syd- og Sønderjylland;26,2 km/l
Audi A5 40 TDi Advanced Sportback S-tr. ;15.000;2020;Syd- og Sønderjylland;26,2 km/l
Audi e-tron 50 S-line quattro ;9.000;2020;Syd- og Sønderjylland;-
Audi A3 1,9 TDi Attraction Sportback ;284.000;2006;Lolland-Falster;20,0 km/l
Audi RS4 4,2 FSi Avant quattro S-tr. ;48.000;2015;Fyn;9,3 km/l
Audi RS4 4,2 FSi Avant quattro S-tr. ;48.000;2015;Fyn;9,3 km/l
Audi A3 35 TFSi Prestige S-tr. ;10.000;2021;Syd- og Sønderjylland;22,9 km/l
Audi A4 35 TDi Prestige Avant S-tr. ;6.000;2021;Nordjylland;28,2 km/l
Audi A3 35 TDi Prestige S-tr. ;12.000;2021;Syd- og Sønderjylland;29,7 km/l
Audi A3 35 TDi Prestige S-tr. ;11.000;2021;Syd- og Sønderjylland;29,7 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;39.000;2017;Østjylland;12,0 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;125.000;2013;Østjylland;14,7 km/l
Audi SQ7 4,0 TDi quattro Tiptr. 7prs ;79.000;2018;Syd- og Sønderjylland;13,9 km/l
Audi A6 2,0 TDi 190 Ultra S-tr. ;93.000;2016;Syd- og Sønderjylland;23,8 km/l
Audi A3 1,6 TDi 110 Attraction Sportback S-tr. ;165.000;2016;Syd- og Vestsjælland;26,3 km/l
Audi A6 1,8 TFSi 190 S-line Avant S-tr. ;65.000;2015;København;16,9 km/l
Audi A5 40 TDi Advanced Sportback S-tr. ;11.000;2020;Syd- og Sønderjylland;26,2 km/l
Audi SQ7 4,0 TDi quattro Tiptr. ;70.000;2017;Syd- og Vestsjælland;13,3 km/l
Audi A4 40 TFSi Advanced+ Avant S-tr. ;9.000;2020;Syd- og Sønderjylland;19,0 km/l
Audi S5 3,0 TFSi Cabriolet quattro Tiptr. ;22.000;2017;Syd- og Sønderjylland;13,0 km/l
Audi S5 3,0 TFSi Cabriolet quattro Tiptr. ;22.000;2017;Syd- og Sønderjylland;13,0 km/l
Audi A3 30 TDi Sport Limited Sportback S-tr. ;28.000;2019;København;27,5 km/l
Audi A6 allroad 3,0 TDi 204 quattro S-tr. ;99.000;2013;Syd- og Sønderjylland;16,4 km/l
Audi A5 40 TFSi Advanced Sportback S-tr. ;11.000;2020;Syd- og Sønderjylland;19,0 km/l
Audi S7 4,0 TFSi Sportback quattro S-tr. ;118.000;2012;Syd- og Vestsjælland;10,4 km/l
Audi A6 50 TFSi e Sport quattro S-tr. ;12.000;2020;Syd- og Sønderjylland;29,5 km/l
Audi A5 40 TDi Advanced Sportback S-tr. ;9.000;2020;Syd- og Sønderjylland;26,2 km/l
Audi A4 3,0 TDi 218 Sport Avant S-tr. ;48.000;2017;Syd- og Sønderjylland;22,7 km/l
Audi Q5 2,0 TDi 190 S-line quattro S-tr. ;87.000;2017;Østjylland;20,4 km/l
Audi A5 40 TFSi Prestige+ Sportback S-tr. ;10.000;2020;Syd- og Sønderjylland;18,9 km/l
Audi Q3 1,4 TFSi 150 Ultra ;96.000;2016;Østjylland;18,2 km/l
Audi A6 allroad 3,0 TDi 320 quattro Tiptr. ;83.000;2014;Syd- og Vestsjælland;15,4 km/l
Audi A6 50 TFSi e Sport quattro S-tr. ;8.000;2020;Syd- og Sønderjylland;29,5 km/l
Audi S6 3,0 TDi Avant quattro Tiptr. ;6.000;2021;København;16,9 km/l
Audi S6 3,0 TDi Avant quattro Tiptr. ;6.000;2021;København;16,9 km/l
Audi A4 40 TFSi Prestige+ Avant S-tr. ;9.000;2021;København;19,3 km/l
Audi RS4 2,9 TFSi Avant quattro Tiptr. ;33.000;2018;Østjylland;11,4 km/l
Audi A6 40 TDi Sport Avant S-tr. ;10.000;2020;København;23,4 km/l
Audi e-tron 50 Advanced quattro ;9.000;2021;København;-
Audi A6 3,0 TDi 272 S-line Avant quattro S-tr. ;105.000;2016;Østjylland;18,9 km/l
Audi A6 3,0 TDi 272 S-line Avant quattro S-tr. ;105.000;2016;Østjylland;18,9 km/l
Audi SQ7 4,0 TDi quattro Tiptr. ;59.000;2018;Fyn;13,9 km/l
Audi SQ7 4,0 TDi quattro Tiptr. ;59.000;2018;Fyn;13,9 km/l
Audi A4 1,6 ;348.000;2002;Syd- og Vestsjælland;12,9 km/l
Audi A4 40 TFSi Prestige+ Avant S-tr. ;12.000;2021;København;19,3 km/l
Audi Q2 35 TFSi Prestige S-tr. ;6.000;2021;København;19,8 km/l
Audi A4 40 TDi Advanced Avant S-tr. ;34.000;2020;Syd- og Sønderjylland;25,6 km/l
Audi A4 35 TDi Prestige+ S-tr. ;6.000;2021;Nordjylland;28,9 km/l
Audi A4 40 TFSi Prestige+ Avant S-tr. ;8.000;2021;København;19,3 km/l
Audi Q5 2,0 TDi 170 quattro S-tr. ;131.000;2012;Østjylland;14,3 km/l
Audi Q2 1,4 TFSi 150 Sport S-tr. ;27.000;2018;Nordjylland;19,2 km/l
Audi e-tron GT quattro ;6.000;2021;Nordjylland;-
Audi Q2 35 TFSi Prestige S-tr. ;6.000;2021;København;21,6 km/l
Audi A3 40 TFSi e Prestige Sportback S-tr. ;6.000;2021;Østjylland;38,8 km/l
Audi A3 35 TFSi Prestige S-tr. ;6.000;2021;København;22,9 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;146.000;2016;København;16,2 km/l
Audi A3 1,4 TFSi 150 Ambiente Sportback S-tr. ;53.000;2016;Østjylland;21,7 km/l
Audi A6 2,0 TDi 177 S-line Multitr. ;166.000;2014;Østjylland;20,0 km/l
Audi A7 3,0 TDi 313 Sportback quattro Tiptr. ;129.000;2014;Syd- og Sønderjylland;15,9 km/l
Audi Q7 3,0 TDi 272 quattro Tiptr. 7prs ;55.000;2018;Nordjylland;16,7 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;24.000;2017;Syd- og Sønderjylland;38,7 km/l
Audi A1 1,4 TFSi 125 Sportback ;90.000;2018;Syd- og Vestsjælland;19,6 km/l
Audi e-tron 55 Advanced quattro ;4.000;2020;København;-
Audi e-tron 55 Advanced quattro ;5.000;2020;København;-
Audi e-tron 55 Advanced quattro ;9.000;2020;Nordjylland;-
Audi A5 1,8 TFSi 177 S-line Cabriolet Mult ;63.000;2016;København;16,7 km/l
Audi A3 35 TDi S-line Sportback S-tr. ;14.000;2021;Nordjylland;28,2 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;58.000;2017;Fyn;16,9 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;58.000;2017;Fyn;16,9 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;68.000;2017;Østjylland;12,0 km/l
Audi A5 40 TFSi Prestige+ Sportback S-tr. ;8.000;2021;Østjylland;18,1 km/l
Audi e-tron 50 Advanced Prestige quattro ;13.000;2020;København;-
Audi A6 40 TDi Sport Avant S-tr. ;23.000;2020;Østjylland;23,4 km/l
Audi A4 2,0 TDi 170 Avant ;403.000;2009;Nordjylland;17,9 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. ;50.000;2017;København;16,5 km/l
Audi S8 4,0 TFSi Plus quattro Tiptr. ;52.000;2017;Østjylland;10,0 km/l
Audi S8 4,0 TFSi Plus quattro Tiptr. ;52.000;2017;Østjylland;10,0 km/l
Audi A3 35 TFSi S-line Sportback S-tr. ;6.000;2021;Nordjylland;22,0 km/l
Audi Q2 1,6 TDi 116 S-tr. ;76.000;2018;Østjylland;24,4 km/l
Audi A4 1,8 TFSi 120 Avant ;155.000;2012;Nordsjælland;15,2 km/l
Audi A5 1,8 TFSi 144 Limited Sportback Multitr. ;88.000;2016;København;16,9 km/l
Audi R8 5,2 FSi Plus Coupé quattro S-tr. ;75.000;2013;København;7,8 km/l
Audi A6 40 TDi Sport Avant S-tr. ;20.000;2020;Østjylland;23,4 km/l
Audi Q3 35 TFSi Advanced S-tr. ;8.000;2020;Fyn;18,6 km/l
Audi A3 1,4 TFSi 150 Sport Sportback ;32.000;2017;Syd- og Sønderjylland;21,3 km/l
Audi Q3 35 TFSi Advanced S-tr. ;10.000;2020;Syd- og Sønderjylland;18,9 km/l
Audi S3 2,0 TFSi quattro ;17.300;2015;Syd- og Sønderjylland;14,3 km/l
Audi A4 2,0 TDi 150 Sport Avant S-tr. ;94.000;2017;Syd- og Sønderjylland;23,8 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;94.000;2018;Syd- og Sønderjylland;16,7 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;94.000;2018;Syd- og Sønderjylland;16,7 km/l
Audi Q3 35 TFSi Advanced S-tr. ;4.000;2020;Fyn;18,6 km/l
Audi A4 40 TFSi Sport Prestige Avant S-tr ;19.000;2019;Syd- og Sønderjylland;18,6 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;75.000;2017;Østjylland;35,1 km/l
Audi A3 1,4 e-tron Sport Sportback S-tr. ;64.000;2017;København;33,8 km/l
Audi Q5 2,0 TFSi 252 S-line quattro S-tr. ;38.000;2017;Fyn;14,5 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. ;120.000;2016;Nordjylland;17,5 km/l
Audi Q5 3,0 TDi 240 quattro S-tr. ;162.000;2010;Syd- og Vestsjælland;13,3 km/l
Audi A3 2,0 TDi 150 Sport Cabriolet S-tr. ;43.000;2018;Østjylland;21,3 km/l
Audi e-tron 50 Advanced Prestige quattro ;6.000;2020;Fyn;-
Audi A4 40 TDi Advanced+ Avant S-tr. ;14.000;2020;København;25,0 km/l
Audi A5 2,0 TFSi 190 Sport Sportback S-tr. ;46.000;2018;Fyn;17,9 km/l
Audi RS6 4,0 TFSi Avant quattro Tiptr. ;4.000;2020;Syd- og Sønderjylland;9,6 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. ;120.000;2016;Nordjylland;17,5 km/l
Audi A7 3,0 TDi 218 Sportback S-tr. ;161.000;2016;Fyn;22,7 km/l
Audi e-tron 55 S-line quattro ;8.000;2020;Syd- og Sønderjylland;-
Audi A5 2,0 TDi 190 S-line Sportback Multitr. ;118.000;2016;Syd- og Vestsjælland;21,7 km/l
Audi Q5 2,0 TDi 190 S-line quattro S-tr. ;80.000;2017;Nordjylland;20,4 km/l
Audi Q2 1,6 TDi 116 Sport S-tr. ;60.000;2017;Østjylland;24,4 km/l
Audi S8 4,0 TFSi Plus quattro Tiptr. ;40.000;2016;Østjylland;10,4 km/l
Audi A6 2,0 TDi 170 Avant Multitr. ;238.000;2010;Nordjylland;16,9 km/l
Audi Q3 2,0 TFSi 180 Sport quattro S-tr. ;100.000;2017;Østjylland;15,4 km/l
Audi RS3 2,5 TFSi Sportback quattro S-tr. ;35.000;2018;Nordjylland;12,0 km/l
Audi Q3 45 TFSi e Attitude+ S-tr. ;6.000;2021;Østjylland;36,0 km/l
Audi Q3 2,0 TDi 177 S-line quattro S-tr. ;145.000;2012;Nordjylland;16,9 km/l
Audi Q3 2,0 TDi 177 S-line quattro S-tr. ;145.000;2012;Nordjylland;16,9 km/l
Audi A3 1,4 TFSi 140 Ambiente Cabriolet S-tr. ;45.000;2015;Østjylland;20,4 km/l
Audi A4 1,8 TFSi 170 S-line Avant Multitr. ;143.000;2013;Syd- og Sønderjylland;16,6 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. ;98.000;2017;Nordjylland;16,5 km/l
Audi Q5 2,0 TFSi 211 quattro S-tr. ;132.000;2012;Syd- og Vestsjælland;12,3 km/l
Audi RS3 2,5 TFSi Sportback quattro S-tr. ;35.000;2018;Syd- og Sønderjylland;12,0 km/l
Audi A5 40 TFSi Prestige+ Sportback S-tr. ;6.000;2021;Østjylland;19,7 km/l
Audi A6 2,0 TDi 190 Ultra Avant quattro S-tr ;88.000;2016;Syd- og Sønderjylland;19,6 km/l
Audi A6 2,0 TDi 190 Ultra Avant quattro S-tr ;88.000;2016;Syd- og Sønderjylland;19,6 km/l
Audi A3 40 TFSi e S-line Sportback S-tr. ;6.000;2021;Østjylland;42,4 km/l
Audi Q3 1,4 TFSi 150 Limited S-tr. ;68.000;2018;Fyn;17,2 km/l
Audi A6 2,0 TDi 190 Ultra Avant S-tr. ;47.000;2016;Syd- og Sønderjylland;22,7 km/l
Audi A6 2,0 TDi 190 Ultra Avant S-tr. ;47.000;2016;Syd- og Sønderjylland;22,7 km/l
Audi Q3 35 TDi Advanced S-tr. ;6.000;2021;Østjylland;23,4 km/l
Audi Q2 30 TFSi Prestige ;6.000;2020;Nordjylland;20,8 km/l
Audi Q7 55 TFSi e S-line quattro Tiptr. ;6.000;2021;Østjylland;21,2 km/l
Audi A5 40 TFSi Prestige+ Sportback S-tr. ;12.000;2020;Syd- og Vestsjælland;19,0 km/l
Audi A3 2,0 TFSi Ambition Sportback quattro ;178.000;2005;Fyn;11,2 km/l
Audi TT 2,0 TFSi Roadster S-tr. ;130.000;2007;Syd- og Vestsjælland;12,8 km/l
Audi A3 2,0 TDi 150 Sport S-tr. ;62.000;2016;Syd- og Sønderjylland;21,3 km/l
Audi A6 3,0 TDi 218 S-line Avant quattro S-tr. ;167.000;2017;Vestjylland;18,9 km/l
Audi Q3 45 TFSi e S-line+ S-tr. ;6.000;2021;Østjylland;34,6 km/l
Audi Q3 35 TDi Prestige Sportback S-tr. ;6.000;2021;Nordjylland;23,4 km/l
Audi A6 3,0 TDi 326 Competition Avant quattro Tiptr. ;58.000;2017;København;15,6 km/l
Audi Q5 3,0 TDi 245 S-line quattro S-tr. ;215.000;2013;Fyn;15,6 km/l
Audi A6 3,0 TDi 313 S-line Avant quattro Tiptr. ;157.000;2013;Østjylland;15,6 km/l
Audi A6 3,0 TDi 313 S-line Avant quattro Tiptr. ;157.000;2013;Østjylland;15,6 km/l
Audi A4 2,0 TDi 120 ;272.000;2009;Vestjylland;20,4 km/l
Audi R8 5,2 FSi Spyder quattro R-tr. ;91.000;2010;Nordjylland;7,2 km/l
Audi A6 40 TDi Sport Avant S-tr. ;10.000;2020;Syd- og Sønderjylland;23,4 km/l
Audi A1 1,6 TDi 90 Ambition Sportback ;104.000;2012;Østjylland;26,3 km/l
Audi A3 35 TFSi Prestige S-tr. ;6.000;2021;Østjylland;22,9 km/l
Audi Q3 35 TDi Prestige Sportback S-tr. ;6.000;2021;Nordjylland;23,4 km/l
Audi e-tron 55 Advanced quattro ;22.000;2020;Nordjylland;-
Audi A6 50 TDi Sport Prestige Avant quattro Tiptr. ;12.000;2021;Syd- og Vestsjælland;19,3 km/l
Audi A3 1,4 e-tron S-line Sportback S-tr. ;43.000;2018;Nordsjælland;33,8 km/l
Audi Q2 30 TDi Sport ;12.000;2020;Nordjylland;23,4 km/l
Audi A5 1,8 TFSi 170 Cabriolet Multitr. ;102.000;2015;Nordjylland;16,1 km/l
Audi A4 40 TFSi Prestige+ Avant S-tr. ;13.000;2021;København;19,3 km/l
Audi A3 1,0 TFSi 116 Sport ;69.000;2018;Nordjylland;21,7 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;45.000;2018;Nordjylland;35,1 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;59.000;2018;København;12,0 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;59.000;2018;København;12,0 km/l
Audi A4 allroad 3,0 TDi 245 quattro S-tr. ;144.000;2013;Fyn;16,1 km/l
Audi A3 35 TFSi Prestige S-tr. ;6.000;2021;Nordjylland;22,9 km/l
Audi A4 35 TDi Prestige+ Avant S-tr. ;6.000;2021;Nordjylland;28,2 km/l
Audi e-tron 55 Advanced quattro ;10.000;2020;Syd- og Sønderjylland;-
Audi e-tron 55 Advanced quattro ;11.000;2019;Syd- og Sønderjylland;-
Audi A7 3,0 TDi 326 Sportback quattro Tiptr. ;80.000;2016;Syd- og Sønderjylland;16,4 km/l
Audi A7 3,0 TDi 326 Sportback quattro Tiptr. ;80.000;2016;Syd- og Sønderjylland;16,4 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;32.000;2018;Syd- og Sønderjylland;35,1 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;136.000;2015;Syd- og Sønderjylland;15,2 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;136.000;2015;Syd- og Sønderjylland;15,2 km/l
Audi Q2 35 TFSi Prestige S-tr. ;9.000;2021;Syd- og Sønderjylland;21,6 km/l
Audi A4 35 TFSi S-line+ S-tr. ;3.000;2020;Fyn;19,7 km/l
Audi A1 1,2 TFSi 86 Ambition ;115.000;2012;København;19,6 km/l
Audi Q3 35 TFSi Sportback S-tr. ;15.000;2020;Nordjylland;18,6 km/l
Audi SQ5 3,0 TDi 326 quattro Tiptr. ;105.000;2016;Fyn;15,2 km/l
Audi Q3 35 TFSi Sportback S-tr. ;6.000;2020;Østjylland;18,6 km/l
Audi A6 allroad 50 TDi quattro Tiptr. ;3.000;2021;København;17,0 km/l
Audi A6 3,0 TDi 245 Avant quattro S-tr. ;78.000;2012;Østjylland;16,9 km/l
Audi A3 1,4 TFSi 122 Ambition Sportback ;151.000;2013;Nordjylland;18,9 km/l
Audi A5 40 TFSi S-line+ Sportback S-tr. ;6.000;2021;København;18,1 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;155.000;2015;Østjylland;14,7 km/l
Audi A5 40 TFSi S-line+ Sportback S-tr. ;6.000;2021;København;18,1 km/l
Audi A3 35 TFSi Prestige Sportback S-tr. ;9.000;2021;Østjylland;22,9 km/l
Audi A8 50 TDi quattro Tiptr. ;37.000;2018;Syd- og Sønderjylland;17,9 km/l
Audi S8 4,0 TFSi quattro Tiptr. ;55.000;2012;Syd- og Sønderjylland;9,9 km/l
Audi A4 40 TFSi Prestige+ Avant S-tr. ;4.000;2020;København;19,0 km/l
Audi TT 1,8 T 180 Coupé ;270.000;1999;Østjylland;12,3 km/l
Audi A5 2,0 TDi 190 S-line Sportback Multitr. ;125.000;2015;Vestjylland;22,2 km/l
Audi A3 1,0 TFSi 116 Sportback S-tr. ;36.000;2018;København;22,2 km/l
Audi Q2 1,0 TFSi 116 ;59.000;2017;København;19,6 km/l
Audi A6 50 TDi Sport Avant quattro Tiptr. ;44.000;2018;Østjylland;16,9 km/l
Audi e-tron 55 S-line quattro ;15.000;2020;København;-
Audi e-tron 55 Advanced quattro ;10.000;2020;Syd- og Sønderjylland;-
Audi e-tron 55 Advanced quattro ;11.000;2019;Syd- og Sønderjylland;-
Audi RS6 4,0 TFSi performance Avant quattro ;74.000;2017;Fyn;10,4 km/l
Audi RS6 4,0 TFSi performance Avant quattro ;74.000;2017;Fyn;10,4 km/l
Audi Q2 35 TFSi Prestige S-tr. ;9.000;2021;Syd- og Sønderjylland;21,6 km/l
