Audi A3;287900;60.000;Kastrup;2017;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-e-tron--plugin-hybrid-ambition-s-tronic-204hk-5d-6g-aut/1767176
Audi A3;149900;48.000;Taastrup;2011;https://www.biltorvet.dk/bil/audi/a3/1-6-attraction-sportback/1651566
Audi A3;72080;196.000;Aalborg;2006;https://www.biltorvet.dk/bil/audi/a3/1-6-attraction/1644457
Audi A3;149800;152.000;Brørup;2004;https://www.biltorvet.dk/bil/audi/a3/3-2-ambition-quattro/1645778
Audi A3;27000;366.000;Brøndby;2010;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-105hk-3d/1701135
Audi A3;219800;91.000;Vejle;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sport-sportback-s-tr/1747565
Audi A3;299900;21.000;Grindsted;2018;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sportback-s-tr/1748366
Audi A3;234900;36.000;Kastrup;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback-s-tr/1749851
Audi A3;399900;4.000;Taastrup;2019;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-sport-cabriolet-s-tr/1608835
Audi A3;399900;5.000;Holbæk;2021;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-s-line-sportback-s-tr/1738643
Audi A3;414900;1.000;Aalborg;2020;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-sport-limited--cabriolet-s-tr/1756623
Audi A3;109900;225.000;Odense;2014;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback/1723858
Audi A3;139900;195.000;Agerbæk;2016;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ultra-attraction-sportback/1731433
Audi A3;280000;77.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-s-line-sportback-s-tr/1690649
Audi A3;99800;182.000;Slagelse;2013;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-attraction-sportback/1697797
Audi A3;39900;280.000;Høng;2006;https://www.biltorvet.dk/bil/audi/a3/1-6-attraction/1768637
Audi A3;229800;143.000;Ringe;2018;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport/1705568
Audi A3;18000;207.000;Hørsholm;1997;https://www.biltorvet.dk/bil/audi/a3/1-8-t-attraction/1769559
Audi A3;279900;36.000;Skive;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-s-tr/1461920
Audi A3;259900;46.000;Brøndby;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-s-line-sportback-s-tr/1763015
Audi A3;24500;181.000;Odense;2001;https://www.biltorvet.dk/bil/audi/a3/1-6-attraction/1762566
Audi A3;84900;198.000;Vojens;2010;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-dpf-ambition-105hk-stc/1360865
